_id	budget	country	genres	imdb_score	metascore	opening_usa	production_companies	release_date	title	usa_gross	worldwide_gross
5af5ed309a5d8daabb72be47	15000000	UK	['Biography', 'Drama', 'Romance', 'Thriller']	6.5	76.0	167953.0	['Recorded Picture Company (RPC)', 'Lago Film', 'Prospero Pictures', 'Millbrook Pictures', 'Téléfilm Canada', 'Ontario Media Development Corporation (OMDC)', 'Corus Entertainment', 'Deutscher Filmförderfonds (DFFF)', 'Filmförderungsanstalt (FFA)', 'Filmstiftung Nordrhein-Westfalen', 'Filmförderung Baden-Württemberg (MFG)', 'Medienboard Berlin-Brandenburg', 'Elbe Film', 'Movie Central Network', 'Canadian Film or Video Production Tax Credit (CPTC)', 'Movie Network, The', 'Astral Media', 'Talking Cure Productions']	2011-11-10	A Dangerous Method	5702083	
5af5ed309a5d8daabb72be48	45000000	USA	['Action', 'Adventure', 'Comedy', 'Crime']	6.3	46.0	3833300.0	['Universal Pictures', 'Relativity Media', 'StudioCanal', 'Working Title Films']	2011-10-21	Johnny English Reborn	8305970	164539660.0
5af5ed309a5d8daabb72be49	38000000	USA	['Horror', 'Mystery', 'Sci-Fi', 'Thriller']	6.2	49.0	8493665.0	['Morgan Creek Entertainment Group', 'Universal Pictures', 'Strike Entertainment']	2011-10-14	The Thing	16928670	31505287.0
5af5ed309a5d8daabb72be4a	23000000	USA	['Comedy', 'Drama', 'Romance']	6.3	42.0	3464679.0	['Rogue Pictures', 'Imagine Entertainment', 'Relativity Media', 'Internationale Filmproduktion Blackbird Dritte']	2011-03-04	Take Me Home Tonight	6923891	
5af5ed309a5d8daabb72be4b	80000000	USA	['Comedy', 'Mystery']	6.5	44.0	85946294.0	['Warner Bros.', 'Legendary Entertainment', 'Green Hat Films', 'Living Films']	2011-05-26	The Hangover Part II	254464305	586764305.0
5af5ed309a5d8daabb72be4c	500000	Iran	['Drama', 'Mystery']	8.3	95.0	59481.0	['Asghar Farhadi Productions', 'Dreamlab Films', 'MPA APSA Academy Film Fund']	2011-03-16	A Separation	7098492	24426169.0
5af5ed309a5d8daabb72be4d	135000000	USA	['Animation', 'Action', 'Adventure', 'Family', 'Mystery']	7.4	68.0	9705000.0	['Columbia Pictures', 'Paramount Pictures', 'Amblin Entertainment', 'WingNut Films', 'Kennedy/Marshall Company, The', 'DreamWorks', 'Hemisphere Media Capital', 'Nickelodeon Movies']	2011-12-21	The Adventures of Tintin	77591831	373993951.0
5af5ed309a5d8daabb72be4e	30000000	UK	['Action', 'Mystery', 'Thriller']	6.9	56.0	21856389.0	['Dark Castle Entertainment', 'Panda Productions Inc.', 'Canal+', 'Horticus UK', 'Studio Babelsberg', 'StudioCanal', 'TF1 Films Production']	2011-02-18	Unknown	63686397	136123083.0
5af5ed309a5d8daabb72be4f	13000000	Spain	['Drama', 'Thriller']	7.6	70.0	223119.0	['Blue Haze Entertainment', 'Canal+ España', 'Deseo, El', 'FilmNation Entertainment', 'Instituto de Crédito Oficial (ICO)', 'Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)', 'Televisión Española (TVE)']	2011-09-02	The Skin I Live In	3185812	30842353.0
5af5ed309a5d8daabb72be50	3500000	USA	['Drama', 'Thriller']	7.1	76.0	561904.0	['Before The Door Pictures', 'Benaroya Pictures', 'Washington Square Films', 'Untitled Entertainment']	2011-09-29	Margin Call	5354039	19504039.0
5af5ed309a5d8daabb72be51	20000000	USA	['Comedy', 'Drama']	7.3	84.0	1190096.0	['Fox Searchlight Pictures', 'Ad Hominem Enterprises', 'Dune Entertainment']	2011-12-09	The Descendants	82584160	177243185.0
5af5ed309a5d8daabb72be52	66000000	USA	['Drama', 'History', 'War']	7.2	72.0	7512000.0	['DreamWorks', 'Reliance Entertainment', 'Amblin Entertainment', 'Kennedy/Marshall Company, The']	2011-12-25	War Horse	79884879	177584879.0
5af5ed309a5d8daabb72be53	30000000	USA	['Action', 'Adventure', 'Horror', 'Sci-Fi', 'Thriller']	4.9	18.0	3000000.0	['Summit Entertainment', 'Regency Enterprises', 'Bazelevs Production', 'Jacobson Company, The', 'New Regency Pictures']	2011-12-25	The Darkest Hour	21426805	64626786.0
5af5ed309a5d8daabb72be54	20000000	USA	['Comedy', 'Romance']	6.1	35.0	5421669.0	['Regency Enterprises', 'New Regency Pictures', 'Contrafilm']	2011-09-30	What's Your Number?	14008193	
5af5ed309a5d8daabb72be55	135000000	USA	['Animation', 'Adventure', 'Comedy', 'Family', 'Western']	7.2	75.0	38079323.0	['Paramount Pictures', 'Nickelodeon Movies', 'Blind Wink Productions', 'GK Films']	2011-03-04	Rango	123477607	245724603.0
5af5ed309a5d8daabb72be56	36000000	USA	['Comedy', 'Romance']	5.9	45.0	13535374.0	['New Line Cinema', 'Conundrum Entertainment']	2011-02-25	Hall Pass	45060734	83160734.0
5af5ed309a5d8daabb72be57	12500000	USA	['Drama', 'Thriller']	7.1	67.0	10470143.0	['Columbia Pictures', 'Cross Creek Pictures', 'Exclusive Media Group', 'Crystal City Entertainment', 'Smokehouse Pictures', 'Appian Way']	2011-10-07	The Ides of March	40962534	75993061.0
5af5ed309a5d8daabb72be58	20000000	USA	['Comedy']	5.6	47.0	31603106.0	['Columbia Pictures', 'Mosaic']	2011-06-24	Bad Teacher	100292856	216197492.0
5af5ed309a5d8daabb72be59	1100000	Indonesia	['Action', 'Crime', 'Thriller']	7.6	73.0	213785.0	['Pt. Merantau Films', 'Celluloid Dreams', 'XYZ Films']	2012-04-13	The Raid: Redemption	4105123	
5af5ed309a5d8daabb72be5a	5000000	USA	['Drama', 'Thriller']	7.4	85.0	52041.0	['Hydraulx', 'REI Capital', 'Grove Hill Productions', 'Strange Matter Films']	2011-11-10	Take Shelter	1729969	3099314.0
5af5ed309a5d8daabb72be5b	90000000	USA	['Animation', 'Adventure', 'Comedy', 'Crime', 'Family', 'Musical']	6.9	63.0	39225962.0	['Twentieth Century Fox Animation', 'Blue Sky Studios']	2011-04-15	Rio	143619809	487519809.0
5af5ed309a5d8daabb72be5c	70000000	USA	['Action', 'Sci-Fi']	5.8	37.0	37573187.0	['Columbia Pictures', 'Relativity Media', 'Original Film']	2011-03-11	Battle Los Angeles	83552429	211819354.0
5af5ed309a5d8daabb72be5d	163000000	USA	['Action', 'Sci-Fi', 'Thriller', 'Western']	6.0	50.0	36431290.0	['Universal Pictures', 'DreamWorks', 'Reliance Entertainment', 'Relativity Media', 'Imagine Entertainment', 'K/O Paper Products', 'Fairview Entertainment', 'Platinum Studios', 'K/O Camera Toys']	2011-07-29	Cowboys & Aliens	100240551	174822325.0
5af5ed309a5d8daabb72be5e	50200000	USA	['Romance', 'Sci-Fi', 'Thriller']	7.1	60.0	21157730.0	['Universal Pictures', 'Media Rights Capital (MRC)', 'Gambit Pictures', 'Electric Shepherd Productions']	2011-03-04	The Adjustment Bureau	62495645	127869379.0
5af5ed309a5d8daabb72be5f	79000000	USA	['Comedy']	3.4	23.0	25003575.0	['Columbia Pictures', 'Happy Madison Productions', 'Broken Road Productions']	2011-11-11	Jack and Jill	74158157	150519217.0
5af5ed309a5d8daabb72be60	60000000	USA	['Drama', 'Thriller']	6.6	70.0	22403596.0	['Warner Bros.', 'Participant Media', 'Imagenation Abu Dhabi FZ', 'Double Feature Films', 'Digital Image Associates', 'Regency Enterprises']	2011-09-09	Contagion	75658097	135458097.0
5af5ed309a5d8daabb72be61	40000000	USA	['Horror', 'Mystery']	6.2	52.0	18692090.0	['Dimension Films', 'Corvus Corax Productions', 'Outerbanks Entertainment', 'The Weinstein Company', 'Midnight Entertainment', 'Prime Focus']	2011-04-15	Scream 4	38180928	97138686.0
5af5ed309a5d8daabb72be62	200000000	USA	['Animation', 'Adventure', 'Comedy', 'Family', 'Sport']	6.2	57.0	66135507.0	['Walt Disney Pictures', 'Pixar Animation Studios']	2011-06-24	Cars 2	191452396	559852396.0
5af5ed309a5d8daabb72be63	70000000	UK	['Action', 'Crime', 'History', 'Thriller']	6.5	44.0	9300000.0	['Omnilab Media', 'Ambience Entertainment', 'Current Entertainment', 'Sighvatsson Films', 'Film Victoria', 'Wales Creative IP Fund', 'Agora Films', 'International Traders', 'Mascot Pictures Wales']	2011-09-23	Killer Elite	25124986	65409046.0
5af5ed309a5d8daabb72be64	195000000	USA	['Action', 'Adventure', 'Sci-Fi']	6.3	42.0	97400000.0	['Paramount Pictures', 'Hasbro', 'Di Bonaventura Pictures', 'Amblin Entertainment', 'Platinum Dunes']	2011-06-29	Transformers: Dark of the Moon	352390543	1123746996.0
5af5ed309a5d8daabb72be65	15000000	USA	['Drama', 'Romance']	7.0	48.0	5079566.0	['Focus Features', 'Random House Films', 'Film4', 'Color Force']	2011-08-19	One Day	13843771	59389433.0
5af5ed309a5d8daabb72be66	25000000	USA	['Action', 'Adventure', 'Drama', 'Thriller']	6.8	64.0	19665101.0	['Open Road Films (II)', 'Inferno Distribution', 'LD Entertainment', 'Scott Free Productions', 'Chambara Pictures', '1984 Private Defense Contractors']	2012-01-27	The Grey	51580136	84339696.0
5af5ed309a5d8daabb72be67	75000000	USA	['Action', 'Comedy', 'Crime']	6.2	59.0	24025190.0	['Universal Pictures', 'Imagine Entertainment', 'Relativity Media', 'Rat Entertainment']	2011-11-04	Tower Heist	78046570	152930623.0
5af5ed309a5d8daabb72be68	36000000	UK	['Animation', 'Comedy', 'Family', 'Romance']	6.0	53.0	25356909.0	['Touchstone Pictures', 'Rocket Pictures', 'Arc Productions', 'Miramax', 'Starz Animation']	2011-02-11	Gnomeo & Juliet	99967670	193967670.0
5af5ed309a5d8daabb72be69	32000000	USA	['Drama', 'Fantasy']	6.8	85.0	372920.0	['Cottonwood Pictures', 'River Road Entertainment', 'Brace Cove Productions', 'Plan B Entertainment']	2011-05-17	The Tree of Life	13303319	54303319.0
5af5ed309a5d8daabb72be6c	40000000	France	['Action', 'Crime', 'Drama', 'Thriller']	6.4	45.0	10408176.0	['EuropaCorp', 'TF1 Films Production', 'Grive Productions', 'Canal+', 'CinéCinéma', 'A.J.O.Z. Films']	2011-08-26	Colombiana	36665854	72295262.0
5af5ed309a5d8daabb72be6d	100000	USA	['Drama', 'Romance', 'Sci-Fi']	7.0	66.0	77740.0	['Artists Public Domain']	2011-10-12	Another Earth	1316074	
5af5ed309a5d8daabb72be6e	120000	UK	['Drama', 'Romance']	7.7	81.0	27245.0	['Bureau, The', 'EM Media', 'Glendale Picture Company', 'Synchronicity Films']	2011-11-04	Weekend	455459	
5af5ed309a5d8daabb72be6f	6000000	Ireland	['Comedy', 'Crime', 'Thriller']	7.3	78.0	76834.0	['Reprisal Films', 'Element Pictures', 'Hindsight', 'Aegis Film Fund', 'UK Film Council', 'Crescendo Productions', 'EDS Pictures', 'Bord Scannan na hEireann / Irish Film Board']	2011-07-07	The Guard	5359774	
5af5ed309a5d8daabb72be71	30000000	UK	['Drama', 'Thriller']	6.9	50.0	1012768.0	['Columbia Pictures', 'Relativity Media', 'Centropolis Entertainment', 'Studio Babelsberg', 'Anonymous Pictures', 'Vierzehnte Babelsberg Film', 'Siebente Babelsberg Film', 'Achte Babelsberg Film']	2011-10-28	Anonymous	4463292	15395087.0
5af5ed309a5d8daabb72be73	8000000	USA	['Comedy', 'Drama', 'Family', 'Romance']	5.4	50.0	4712638.0	['Rickshaw Productions', 'Walt Disney Pictures']	2011-04-29	Prom	10130219	
5af5ed309a5d8daabb72be74	500000	UK	['Crime', 'Drama', 'Horror', 'Thriller']	6.4	67.0	9838.0	['Warp X', 'Rook Films']	2011-09-02	Kill List	26297	
5af5ed309a5d8daabb72be77	20000000	Hungary	['Adventure', 'Comedy', 'Family', 'Romance']	5.8	43.0	8588318.0	['Fox 2000 Pictures', 'Regency Enterprises', 'DiNovi Pictures', 'Dune Entertainment', 'Dune Entertainment III', 'Blossom Films']	2011-07-01	Monte Carlo	23186769	39667665.0
5af5ed309a5d8daabb72be79	56000000	USA	['Comedy', 'Romance']	5.7	22.0	13019180.0	['New Line Cinema', 'Rice Films', 'Karz Entertainment', 'New York Streets Film Projects']	2011-12-09	New Year's Eve	54544638	142044638.0
5af5ed309a5d8daabb72be7b	110000000	USA	['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']	5.5	30.0	35611637.0	"['Columbia Pictures', 'Sony Pictures Animation', 'Kerner Entertainment Company', ""Mel's Cite du Cinema""]"	2011-07-29	The Smurfs	142614158	563749323.0
5af5ed309a5d8daabb72be7c	45000000	USA	['Adventure', 'Comedy', 'Family', 'Musical']	7.1	75.0	29239026.0	['Walt Disney Pictures', 'Mandeville Films', 'Muppets Studio, The']	2011-11-23	The Muppets	88631237	165184237.0
5af5ed309a5d8daabb72be7d	55000000	USA	['Drama', 'Mystery', 'Thriller']	6.0	35.0	8129355.0	['Cliffjack Motion Pictures', 'Morgan Creek Entertainment Group']	2011-09-30	Dream House	21283440	
5af5ed309a5d8daabb72be7e	28000000	USA	['Action', 'Comedy', 'Crime']	6.1	49.0	13330118.0	['Columbia Pictures', 'Media Rights Capital (MRC)', 'Red Hour Films']	2011-08-12	30 Minutes or Less	37053924	
5af5ed309a5d8daabb72be7f	4000000	USA	['Action', 'Crime', 'Horror', 'Thriller']	6.2	50.0	204230.0	['Harvey Boys, The', 'NVSH Productions']	2011-09-30	Red State	1104682	
5af5ed309a5d8daabb72be82	16000000	USA	['Drama', 'Thriller']	4.9	23.0	15002635.0	['Screen Gems', 'Vertigo Entertainment']	2011-02-04	The Roommate	37300107	40492759.0
5af5ed309a5d8daabb72be85	45000000	USA	['Comedy', 'Drama']	6.2	56.0	5135369.0	['GK Films', 'Infinitum Nihil', 'FilmEngine', 'Dark & Stormy Entertainment']	2011-10-28	The Rum Diary	13100042	
5af5ed309a5d8daabb72be87	38000000	USA	['Drama', 'Romance']	6.9	52.0	16842353.0	['Fox 2000 Pictures', '3 Arts Entertainment', 'Flashpoint Entertainment', 'Dune Entertainment', 'Ingenious Media', 'Big Screen Productions', 'Netter Productions']	2011-04-22	Water for Elephants	58709717	117094902.0
5af5ed309a5d8daabb72be88	13000000	UK	['Action', 'Comedy', 'Sci-Fi', 'Thriller']	6.6	75.0	137580.0	['StudioCanal', 'Film4', 'UK Film Council', 'Big Talk Productions']	2011-05-13	Attack the Block	1024175	
5af5ed309a5d8daabb72be89	42000000	USA	['Fantasy', 'Horror', 'Mystery', 'Romance', 'Thriller']	5.4	29.0	14005335.0	['Warner Bros.', 'Appian Way', 'Random Films']	2011-03-11	Red Riding Hood	37662162	90300442.0
5af5ed309a5d8daabb72be8a	27000000	USA	['Action', 'Adventure', 'Comedy', 'Family', 'Sci-Fi']	3.5	37.0	11644672.0	['Dimension Films', 'Troublemaker Studios', 'Spy Kids 4 SPV']	2011-08-19	Spy Kids 4: All the Time in the World	38538188	85564310.0
5af5ed309a5d8daabb72be8b	120000000	USA	['Action', 'Comedy', 'Crime', 'Sci-Fi', 'Thriller']	5.8	39.0	33526876.0	['Columbia Pictures', 'Original Film', 'K/O Camera Toys']	2011-01-14	The Green Hornet	98780042	227817248.0
5af5ed309a5d8daabb72be8c	10000000	UK	['Comedy', 'Drama', 'Romance']	7.3	62.0	737051.0	['Blueprint Pictures']	2012-05-25	The Best Exotic Marigold Hotel	46412041	136836156.0
5af5ed309a5d8daabb72be8d	25000000	France	['Comedy', 'Drama']	7.2	61.0	79795.0	['SBS Productions', 'Constantin Film', 'SPI Film Studio', 'Versátil Cinema', 'Zanagar Films', 'France 2 Cinéma', 'Canal+', 'CinéCinéma', 'France Télévisions', 'Polski Instytut Sztuki Filmowej', 'Wild Bunch']	2011-11-18	Carnage	2547047	27603069.0
5af5ed309a5d8daabb72be8f	130000000	USA	['Animation', 'Action', 'Adventure', 'Comedy', 'Family', 'Fantasy']	6.7	65.0	34077439.0	['DreamWorks Animation']	2011-10-28	Puss in Boots	149260504	554987477.0
5af5ed309a5d8daabb72be90	30000000	USA	['Action', 'Comedy', 'Horror']	6.4	64.0	8114388.0	['DreamWorks', 'Reliance Entertainment', 'Michael De Luca Productions', 'Gaeta / Rosenzweig Films']	2011-08-19	Fright Night	18298649	
5af5ed309a5d8daabb72be91	35000000	USA	['Comedy', 'Drama', 'Romance']	5.9	36.0	13945368.0	['Alcon Entertainment', '2S Films', 'Wild Ocean Films']	2011-05-06	Something Borrowed	39046489	65090821.0
5af5ed309a5d8daabb72be92	6400000	UK	['Biography', 'Drama']	7.0	65.0	1750507.0	['The Weinstein Company', 'BBC Films', 'Lipsync Productions', 'Trademark Films', 'UK Film Council']	2011-12-23	My Week with Marilyn	14600347	35057696.0
5af5ed309a5d8daabb72be93	40000000	USA	['Adventure', 'Drama', 'Mystery']	6.9	46.0	110775.0	['Warner Bros.', 'Scott Rudin Productions', 'Paramount Pictures']	2012-01-20	Extremely Loud & Incredibly Close	31847881	55247881.0
5af5ed309a5d8daabb72be94	49900000	USA	['Adventure', 'Comedy', 'Fantasy']	5.5	31.0	9360020.0	['Universal Pictures', 'Stuber Productions']	2011-04-08	Your Highness	21596445	24856478.0
5af5ed309a5d8daabb72be95	50000000	USA	['Action', 'Fantasy', 'Thriller']	5.4	44.0	5187625.0	['Summit Entertainment', 'Millennium Films', 'Michael De Luca Productions', 'Millennium Films', 'Saturn Films']	2011-02-25	Drive Angry	10706786	
5af5ed309a5d8daabb72be96	25000000	USA	['Action', 'Drama', 'Thriller']	5.8	45.0	5123760.0	['Screen Gems', 'Battleplan Productions']	2011-09-16	Straw Dogs	10324441	
5af5ed309a5d8daabb72be97	60000000	USA	['Action', 'Fantasy', 'Horror', 'Sci-Fi', 'Thriller']	5.7	41.0	14953664.0	['Screen Gems', 'Michael De Luca Productions', 'Stars Road Entertainment', 'Tokyopop', 'Buckaroo Entertainment']	2011-05-13	Priest	29136626	78309131.0
5af5ed309a5d8daabb72be99	2000000	France	['Drama', 'Horror', 'Mystery', 'Thriller']	5.3	49.0	6661234.0	['Elle Driver', 'Tazora Films']	2012-03-09	Silent House	12555230	
5af5ed309a5d8daabb72be9d	21000000	USA	['Drama']	6.7	60.0	107577.0	['Summit Entertainment', 'Participant Media', 'Imagenation Abu Dhabi FZ', 'Anonymous Content']	2011-05-19	The Beaver	970816	
5af5ed309a5d8daabb72be9e	37000000	Canada	['Drama', 'Family']	6.9	64.0	19152401.0	['Alcon Entertainment', 'Arc Productions', 'St. Petersburg Clearwater Film Commission']	2011-09-23	Dolphin Tale	72286779	95404397.0
5af5ed309a5d8daabb72be9f	15000000	France	['Comedy', 'Drama', 'Romance']	7.9	89.0	204878.0	['Studio 37', 'La Petite Reine', 'La Classe Américaine', 'JD Prod', 'France 3 Cinéma', 'Jouror Productions', 'uFilm', 'Canal+', 'CinéCinéma', 'France Télévision', 'Le Tax Shelter du Gouvernement Fédéral de Belgique']	2012-01-20	The Artist	44671682	133432856.0
5af5ed309a5d8daabb72bea1	10000000	USA	['Comedy', 'Drama']	6.5	60.0	855709.0	['Indian Paintbrush', 'Jeff Brothers Productions', 'Mr. Mudd', 'Right of Way Films']	2012-05-11	Jeff, Who Lives at Home	4244155	
5af5ed309a5d8daabb72bea3	94000000	China	['Drama', 'History', 'Romance', 'War']	7.6	46.0	48558.0	['Beijing New Picture Film Co.', 'Edko Films', 'New Picture Company']	2011-12-16	The Flowers of War	9213	95000000.0
5af5ed309a5d8daabb72bea5	55000000	USA	['Comedy', 'Family', 'Fantasy']	6.0	53.0	18445355.0	['Twentieth Century Fox', 'Davis Entertainment', 'Dune Entertainment', 'Dune Entertainment III']	2011-06-17	Mr. Popper's Penguins	68224452	189624452.0
5af5ed309a5d8daabb72bea6	10000000	USA	['Comedy', 'Drama', 'Music', 'Romance']	5.9	45.0	105960.0	['BCDF Pictures']	2012-08-16	Peace, Love & Misunderstanding	539896	
5af5ed309a5d8daabb72beab	30300000	Norway	['Crime', 'Drama', 'Thriller']	7.6	72.0	43013.0	['Yellow Bird', 'Friland', 'Nordisk Film', 'ARD Degeto Film', 'TV2 Norge', 'Sveriges Television (SVT)', 'Danmarks Radio (DR)', 'Norsk Filminstitutt', 'Nordisk Film- & TV-Fond']	2011-08-26	Headhunters	1196752	
5af5ed309a5d8daabb72beac	4000000	France	['Drama']	6.8	75.0	4766.0	['Les Films du Lendemain', 'My New Picture', 'Arte France Cinéma', 'Arte France', 'Canal+', 'Ciné+', 'Centre National de la Cinématographie (CNC)', 'Région Ile-de-France', 'MEDIA Programme of the European Union', 'Soficinéma 6 Développement', 'Soficinéma 7', 'Cinémage 5']	2011-11-25	House of Tolerance	19327	
5af5ed309a5d8daabb72bead	13000000	UK	['Biography', 'Drama']	6.4	54.0	220409.0	['Pathé', 'Film4', 'UK Film Council', 'The Weinstein Company', 'Yuk Films', 'Canal+', 'CinéCinéma', 'Goldcrest Pictures', 'DJ Films', 'Media Rights Capital (MRC)']	2012-01-13	The Iron Lady	30017992	114956699.0
5af5ed309a5d8daabb72beae	21000000	USA	['Comedy', 'Family']	6.6	51.0	23751502.0	['Fox 2000 Pictures', 'Color Force', 'Dune Entertainment', 'Dune Entertainment III']	2011-03-25	Diary of a Wimpy Kid: Rodrick Rules	52698535	72417394.0
5af5ed309a5d8daabb72beaf	30000000	USA	['Action', 'Biography', 'Crime', 'Drama']	6.8	43.0	45130.0	['Relativity Media', 'Virgin Produced', 'Apparatus Productions', 'GG Filmz', '1984 Private Defense Contractors', 'Mpower Pictures', 'ITS Capital', 'Merlina Entertainment', 'MGP Productions', 'Moonlighting Films', 'Safady Entertainment']	2011-11-02	Machine Gun Preacher	538690	1104633.0
5af5ed309a5d8daabb72beb0	30000000	USA	['Animation', 'Adventure', 'Comedy', 'Family', 'Musical']	7.2	74.0	7857076.0	['Walt Disney Pictures', 'Walt Disney Animation Studios']	2011-07-15	Winnie the Pooh	26692846	50145607.0
5af5ed309a5d8daabb72beb2	15000000	UK	['Drama', 'History', 'Romance']	6.3	37.0	47074.0	['Semtex Films', 'IM Global']	2012-01-20	W.E.	583455	2042203.0
5af5ed309a5d8daabb72beb4	75000000	USA	['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Music']	4.4	24.0	23244744.0	['Fox 2000 Pictures', 'Regency Enterprises', 'Bagdasarian Productions', 'Dune Entertainment', 'Sunswept Entertainment', 'TCF Vancouver Productions', 'Twentieth Century Fox Animation']	2011-12-16	Alvin and the Chipmunks: Chipwrecked	133110742	342695435.0
5af5ed309a5d8daabb72beb5	8000000	USA	['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']	6.1	43.0	9982.0	['Magic Violet']	2013-06-06	Violet & Daisy	17186	
5af5ed309a5d8daabb72beb6	37000000	USA	['Drama', 'Horror', 'Mystery', 'Thriller']	6.0	38.0	14789393.0	['New Line Cinema', 'Contrafilm', 'Mid Atlantic Films', 'Hungarian National Film Office', 'Rome Film Commission', 'Lazio Film Commission', 'Italian Tax Credit', 'Mouse Film']	2011-01-28	The Rite	33047633	97143987.0
5af5ed309a5d8daabb72beb7	15000000	Belgium	['Biography', 'Drama', 'Thriller']	7.1	52.0	96414.0	['Corsan', 'Corrino Studios', 'Staccato Films']	2011-09-08	The Devil's Double	1357042	
5af5ed309a5d8daabb72beba	40000000	USA	['Comedy', 'Romance']	5.7	36.0	12222756.0	['Warner Bros.', 'Morra, Brezner, Steinberg and Tenenbaum Entertainment (MBST)', 'BenderSpink', 'K/O Camera Toys', 'Langley Park Productions']	2011-04-08	Arthur	33035397	45735397.0
5af5ed309a5d8daabb72bebc	19000000	USA	['Adventure', 'Comedy']	6.3	61.0	12954142.0	['New Line Cinema', 'Mandate Pictures', 'Kingsgate Films']	2011-11-04	A Very Harold & Kumar 3D Christmas	35033759	
5af5ed309a5d8daabb72bebe	25000000	USA	['Horror', 'Thriller']	4.0	22.0	8404260.0	['Incentive Filmed Entertainment', 'Next Films', 'Sierra / Affinity', 'Silverwood Films']	2011-09-02	Shark Night 3D	18872522	
